timestamp,up_metrics,prometheus_build_info,prometheus_build_info_branch,prometheus_build_info_container,prometheus_build_info_endpoint,prometheus_build_info_goarch,prometheus_build_info_goos,prometheus_build_info_goversion,prometheus_build_info_instance,prometheus_build_info_job,prometheus_build_info_namespace,prometheus_build_info_pod,prometheus_build_info_revision,prometheus_build_info_service,prometheus_build_info_version,node_load1,node_memory_available,container_cpu_all,hour,day_of_week,is_weekend,up_metrics_rolling_10,up_metrics_rolling_30,up_metrics_rolling_120,prometheus_build_info_rolling_10,prometheus_build_info_rolling_30,prometheus_build_info_rolling_120,node_load1_rolling_10,node_load1_rolling_30,node_load1_rolling_120,node_memory_available_rolling_10,node_memory_available_rolling_30,node_memory_available_rolling_120,container_cpu_all_rolling_10,container_cpu_all_rolling_30,container_cpu_all_rolling_120,up_metrics_rate_of_change,up_metrics_rate_of_change_pct,prometheus_build_info_rate_of_change,prometheus_build_info_rate_of_change_pct,node_load1_rate_of_change,node_load1_rate_of_change_pct,node_memory_available_rate_of_change,node_memory_available_rate_of_change_pct,container_cpu_all_rate_of_change,container_cpu_all_rate_of_change_pct
2025-06-08 17:42:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.034999999999999996,1556031488.0,0.0012093454567735126,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0355,0.39666666666666667,0.6620138888888889,1561843302.4,1570077764.2666667,1731907328.0,0.0012085004730664017,0.0019773009698552855,0.0036743671760646975,0.0,0.0,0.0,0.0,-0.02500000000000001,-41.66666666666667,12720128.0,0.8242100932892793,2.753418243962467e-05,2.32982905457082
2025-06-08 17:43:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.02,1551857664.0,0.0012447377099961772,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0335,0.38533333333333336,0.6532191780821918,1560099430.4,1568796672.0,1729440894.2465754,0.0012059762353752047,0.0019134732427122944,0.003641084580639102,0.0,0.0,0.0,0.0,-0.014999999999999996,-42.85714285714285,-4173824.0,-0.26823518882415076,3.53922532226646e-05,2.926562714105674
2025-06-08 17:43:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.01,1544687616.0,0.0011831842951874852,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0325,0.35966666666666663,0.644527027027027,1558031974.4,1568524356.2666667,1726944228.3243244,0.0011959774189671463,0.0018479894057097947,0.003607869711916783,0.0,0.0,0.0,0.0,-0.01,-50.0,-7170048.0,-0.462030002256697,-6.155341480869195e-05,-4.945091187835948
2025-06-08 17:44:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.005,1561069568.0,0.0012137617483158284,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.321,0.636,1557755289.6,1568737757.8666666,1724732566.1866667,0.001195499320168682,0.0017892311121796847,0.003575948272402103,0.0,0.0,0.0,0.0,-0.005,-50.0,16381952.0,1.0605349476693116,3.057745312834317e-05,2.58433561472331
2025-06-08 17:44:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.0,1548011520.0,0.0012144974111181425,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0315,0.2901666666666667,0.6276315789473684,1556671078.4,1567994197.3333333,1722407289.2631578,0.0011975426396216566,0.0017314085441347607,0.003544876550543104,0.0,0.0,0.0,0.0,-0.005,-100.0,-13058048.0,-0.8364808505446408,7.356628023140899e-07,0.06061014884797267
2025-06-08 17:45:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.0,1674702848.0,0.0012294287224129642,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0315,0.2705,0.6194805194805195,1567265996.8,1570691754.6666667,1721787751.064935,0.0012048929436723015,0.0016754610391452195,0.0035148057995284263,0.0,0.0,0.0,0.0,0.0,,126691328.0,8.184133410066607,1.4931311294821663e-05,1.2294230648935756
2025-06-08 17:45:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.0,1662597120.0,0.0012014911876481282,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.026000000000000002,0.2475,0.6115384615384616,1575724441.6,1574206395.7333333,1721028896.8205128,0.0012022383869266043,0.001616850525252848,0.0034851479198889355,0.0,0.0,0.0,0.0,0.0,,-12105728.0,-0.7228582679283724,-2.7937534764835943e-05,-2.272399713421669
2025-06-08 17:46:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.09,1804814336.0,0.0011877764065038373,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.21383333333333335,0.6049367088607595,1601166336.0,1581162905.6,1722089472.0,0.001203551107313561,0.0015555293926061355,0.00345606726782077,0.0,0.0,0.0,0.0,0.09,inf,142217216.0,8.55391930427498,-1.3714781144290918e-05,-1.1414799613417959
2025-06-08 17:46:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.24,1799827456.0,0.001278354140905973,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.046,0.18516666666666665,0.600375,1624691097.6,1588730470.4,1723061196.8,0.0012144388353195936,0.001496464540084472,0.003428845853734335,0.0,0.0,0.0,0.0,0.15,166.66666666666666,-4986880.0,-0.27630986193585283,9.057773440213578e-05,7.625823674065635
2025-06-08 17:47:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.17500000000000002,1800306688.0,0.001206498805372892,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.057499999999999996,0.15433333333333335,0.5951234567901235,1650390630.4,1596291618.1333334,1724014844.8395061,0.001216907588423494,0.0014345972334512173,0.003401409470421231,0.0,0.0,0.0,0.0,-0.06499999999999997,-27.083333333333325,479232.0,0.026626552362141176,-7.185533553308115e-05,-5.620925628805573
2025-06-08 17:47:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.10500000000000001,1786114048.0,0.0012460534944781993,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0645,0.12216666666666667,0.5891463414634147,1673398886.4,1603453337.6,1724772152.195122,0.0012205783921939628,0.0013768876407926462,0.003375124641446316,0.0,0.0,0.0,0.0,-0.07,-40.0,-14192640.0,-0.7883456799111732,3.955468910530734e-05,3.278468982245042
2025-06-08 17:48:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.21000000000000002,1810092032.0,0.001194204475967865,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0835,0.10683333333333334,0.5845783132530121,1699222323.2,1611618781.8666666,1725800102.5542169,0.0012155250687911315,0.001319230492346219,0.0033488484948742863,0.0,0.0,0.0,0.0,0.10500000000000001,100.0,23977984.0,1.3424665701974314,-5.1849018510334187e-05,-4.1610587940324795
2025-06-08 17:48:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.355,1771534336.0,0.0012216390905393137,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11800000000000002,0.10083333333333333,0.5818452380952381,1721906995.2,1618130397.8666666,1726344557.7142856,0.0012193705483263145,0.0012690937943494265,0.003323524573394108,0.0,0.0,0.0,0.0,0.14499999999999996,69.04761904761902,-38557696.0,-2.130151136978209,2.7434614571448645e-05,2.2973129914970247
2025-06-08 17:49:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.245,1775910912.0,0.0011821012396524455,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.142,0.09716666666666667,0.5778823529411764,1743391129.6,1625010722.1333334,1726927691.2941177,0.001216204497459976,0.0012367862384164673,0.0032983313577030294,0.0,0.0,0.0,0.0,-0.10999999999999999,-30.98591549295775,4376576.0,0.2470500238726414,-3.9537850886868205e-05,-3.2364592123041436
2025-06-08 17:49:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.24,1784868864.0,0.0011704063503675493,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.16599999999999998,0.09783333333333334,0.573953488372093,1767076864.0,1632066628.2666667,1727601425.860465,0.0012117953913849168,0.0012205417344819296,0.003273588043664245,0.0,0.0,0.0,0.0,-0.0050000000000000044,-2.0408163265306145,8957952.0,0.5044144917107252,-1.1694889284896183e-05,-0.9893305998337931
2025-06-08 17:50:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.27,1781880832.0,0.0012343854371617761,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.193,0.10250000000000001,0.5704597701149425,1777794662.4,1639039453.8666666,1728225327.0804598,0.001212291062859798,0.0012164112333982518,0.0032501489332446764,0.0,0.0,0.0,0.0,0.030000000000000027,12.500000000000021,-2988032.0,-0.16740904949754665,6.397908679422679e-05,5.466399492290441
2025-06-08 17:50:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.185,1776332800.0,0.0011825412033665296,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.21149999999999997,0.09866666666666667,0.5660795454545454,1789168230.4,1645427916.8,1728772002.909091,0.0012103960644316383,0.0012137848014651459,0.0032266533908596974,0.0,0.0,0.0,0.0,-0.08500000000000002,-31.481481481481488,-5548032.0,-0.31135819524882313,-5.184423379524651e-05,-4.200003680734598
2025-06-08 17:51:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.18,1779097600.0,0.0011692528221364062,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2205,0.09866666666666667,0.5617415730337079,1786596556.8,1652589363.2,1729337459.0561798,0.0012085437059948952,0.0012108551586370946,0.003203536530536964,0.0,0.0,0.0,0.0,-0.0050000000000000044,-2.7027027027027084,2764800.0,0.1556465094828985,-1.3288381230123396e-05,-1.1237140145555324
2025-06-08 17:51:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.37,1800224768.0,0.0011669529573645318,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.23349999999999999,0.10733333333333334,0.5596111111111112,1786636288.0,1659925435.7333333,1730125095.8222222,0.001197403587640751,0.0012090253027879855,0.0031809078241683813,0.0,0.0,0.0,0.0,0.19,105.55555555555559,21127168.0,1.187521583976059,-2.2998647718744294e-06,-0.19669525087587791
2025-06-08 17:52:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.38,1786384384.0,0.0011611450840511165,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.254,0.1165,0.5576373626373626,1785244057.6,1666892868.2666667,1730743329.7582417,0.0011928682155085734,0.001207053858878807,0.003158712629222038,0.0,0.0,0.0,0.0,0.010000000000000009,2.7027027027026973,-13840384.0,-0.7688142195363956,-5.807873313415325e-06,-0.49769558205087217
2025-06-08 17:52:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.545,1783255040.0,0.0012767060775018628,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.298,0.13266666666666668,0.5575,1784958156.8,1673400115.2,1731314109.2173913,0.0011959334738109396,0.0012083374463571013,0.0031382560362685575,0.0,0.0,0.0,0.0,0.16500000000000004,43.42105263157896,-3129344.0,-0.17517752774981465,0.00011556099345074637,9.952330250373699
2025-06-08 17:53:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.5900000000000001,1781379072.0,0.0011897454859192895,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.33599999999999997,0.151,0.5578494623655914,1782086860.8,1680469538.1333334,1731852442.1505377,0.0011954875748060821,0.0012056629596574728,0.003117304309920716,0.0,0.0,0.0,0.0,0.04500000000000004,8.256880733944971,-1875968.0,-0.10519908582453663,-8.696059158257337e-05,-6.811324322410184
2025-06-08 17:53:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.45,1777278976.0,0.0012230291973026762,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.34550000000000003,0.16533333333333333,0.5567021276595745,1782661324.8,1687533431.4666667,1732335703.1489363,0.0011956265854824182,0.0012036581842586264,0.003097152447020524,0.0,0.0,0.0,0.0,-0.14000000000000007,-23.728813559322038,-4100096.0,-0.23016415003667134,3.3283711383386714e-05,2.797548868838029
2025-06-08 17:54:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.27,1771548672.0,0.0011893940658473006,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.348,0.174,0.5536842105263158,1782225100.8,1694457173.3333333,1732748471.2421052,0.0011963558681019038,0.0012026865619101873,0.0030770707798502797,0.0,0.0,0.0,0.0,-0.18,-40.0,-5730304.0,-0.3224200633316854,-3.363513145537562e-05,-2.750149508250177
2025-06-08 17:54:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.165,1787023360.0,0.0012023610698368493,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3405,0.17933333333333332,0.5496354166666667,1782440550.4,1702062830.9333334,1733313834.6666667,0.0011995513400488338,0.001202963123685136,0.0030575425537043063,0.0,0.0,0.0,0.0,-0.10500000000000001,-38.88888888888889,15474688.0,0.8735118737962733,1.2967003989548722e-05,1.0902193277979144
2025-06-08 17:55:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.1,1792636928.0,0.0012059282887008755,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3235,0.18266666666666667,0.545,1783516160.0,1709525606.4,1733925412.9484537,0.001196705625202744,0.0012046298772449477,0.0030384537468486007,0.0,0.0,0.0,0.0,-0.065,-39.39393939393939,5613568.0,0.3141295254248888,3.567218864026188e-06,0.2966844946593383
2025-06-08 17:55:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.195,1786413056.0,0.0011987174120349222,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3245,0.18733333333333332,0.5414285714285715,1784524185.6,1716472285.8666666,1734461001.142857,0.001198323246069583,0.001203652565809275,0.003019680927105604,0.0,0.0,0.0,0.0,0.095,95.0,-6223872.0,-0.34719088415431365,-7.2108766659532714e-06,-0.5979523603116932
2025-06-08 17:56:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.15500000000000003,1788203008.0,0.001240285943226699,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.32200000000000006,0.1915,0.5375252525252525,1785434726.4,1724399206.4,1735003849.6969697,0.0012054265581786122,0.001205840457162356,0.0030017072403997567,0.0,0.0,0.0,0.0,-0.03999999999999998,-20.512820512820507,1789952.0,0.1001981033439181,4.1568531191776836e-05,3.467750678720094
2025-06-08 17:56:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.15500000000000003,1797095424.0,0.001199416682467772,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.30050000000000004,0.19333333333333336,0.5337,1785121792.0,1732149725.8666666,1735624765.44,0.0012086729306889361,0.0012068384512164269,0.002983684334820437,0.0,0.0,0.0,0.0,0.0,0.0,8892416.0,0.4972822414579081,-4.0869260758927056e-05,-3.295148266584602
2025-06-08 17:57:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.125,1785178112.0,0.0012014023474071914,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.275,0.1955,0.5296534653465347,1785001164.8,1740211950.9333334,1736115392.6336634,0.0012126986570245438,0.001207491486985537,0.0029660379785094145,0.0,0.0,0.0,0.0,-0.030000000000000027,-19.354838709677434,-11917312.0,-0.6631429717557369,1.985664939419419e-06,0.16555255304053773
2025-06-08 17:57:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.075,1784328192.0,0.001184448584254323,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.22800000000000004,0.19683333333333333,0.5251960784313725,1785108480.0,1747821841.0666666,1736588067.137255,0.0012034729076997898,0.0012066615912348971,0.002948571415820639,0.0,0.0,0.0,0.0,-0.05,-40.0,-849920.0,-0.04760981519361662,-1.695376315286848e-05,-1.4111644770344656
2025-06-08 17:58:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.16499999999999998,1784383488.0,0.00118461441580201,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.18550000000000003,0.2016666666666667,0.5216990291262136,1785408921.6,1755572701.8666666,1737052100.3495145,0.0012029598006880618,0.0012046574814284252,0.0029314456197039535,0.0,0.0,0.0,0.0,0.08999999999999998,119.99999999999997,55296.0,0.0030989814680859595,1.6583154768714907e-07,0.014000738393504797
2025-06-08 17:58:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.305,1776467968.0,0.0012283623585777326,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.17099999999999999,0.21150000000000002,0.5196153846153846,1785327820.8,1763298713.6,1737431099.0769231,0.0012034931168155676,0.0012061634168747668,0.002915069819116201,0.0,0.0,0.0,0.0,0.14,84.84848484848486,-7915520.0,-0.4435997112297918,4.374794277572252e-05,3.693011176645533
2025-06-08 17:59:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.32,1774733312.0,0.0012022196769005487,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.176,0.22200000000000003,0.5177142857142857,1785646284.8,1770420838.4,1737786358.2476192,0.0012047756779208923,0.0012057786811609241,0.0028987569606189097,0.0,0.0,0.0,0.0,0.015000000000000013,4.918032786885251,-1734656.0,-0.09764634270061912,-2.6142681677183933e-05,-2.1282548667034495
2025-06-08 17:59:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.195,1777393664.0,0.001297046944779038,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.179,0.2285,0.5146698113207547,1784683315.2,1778066909.8666666,1738160012.0754716,0.0012142442654151113,0.001208530332282954,0.0028836464887713634,0.0,0.0,0.0,0.0,-0.125,-39.0625,2660352.0,0.14990150813150027,9.482726787848937e-05,7.887682234827853
2025-06-08 18:00:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.14500000000000002,1789581312.0,0.0011869150593239897,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.18350000000000002,0.23333333333333336,0.5112149532710281,1784377753.6,1781896192.0,1738640584.9719627,0.0012123429424774226,0.001207113210179988,0.002867789185692416,0.0,0.0,0.0,0.0,-0.04999999999999999,-25.64102564102564,12187648.0,0.6857033558098635,-0.00011013188545504833,-8.490971425387395
2025-06-08 18:00:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.11000000000000001,1789962240.0,0.0011459270506825182,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.175,0.23700000000000002,0.5075000000000001,1784732672.0,1786141696.0,1739115785.4814816,0.0012070639063421823,0.0012052610722811344,0.0028518460177756576,0.0,0.0,0.0,0.0,-0.035,-24.13793103448276,380928.0,0.021285872703624698,-4.0988008641471485e-05,-3.4533228236918956
